No subjects; indoors
==========
431	64	58	61	62	59	56	57	58	64	60	60	60	56	61	63	60	60	64	58	59	61	59	61	59	60	56	59	57	57	57	58	58	63	62	59	57	59	58	59	59	63	58	60	56	62	60	61	59	67	62	58	63	64	58	63	61	65	63	64	64	63	61	63	60
431	62	62	60	61	59	62	60	61	61	61	57	60	58	61	58	60	60	59	57	57	54	63	61	63	61	58	60	57	59	58	59	58	60	63	61	57	59	59	64	59	64	63	58	60	61	64	63	61	61	62	60	63	59	60	58	59	62	62	60	58	63	60	63	56
431	58	55	59	60	54	53	54	56	61	58	51	57	56	60	55	55	53	59	52	58	54	58	53	56	60	58	58	51	55	56	56	55	58	61	57	55	57	58	57	56	60	61	58	55	56	59	56	55	57	57	55	60	59	57	56	60	58	60	55	62	62	61	60	58
431	62	57	63	59	54	60	59	55	62	58	57	59	55	58	54	55	57	59	55	59	52	56	55	56	58	58	57	55	57	55	57	58	61	55	58	57	58	55	60	56	57	54	55	55	55	58	57	55	60	56	57	56	60	56	55	54	58	55	60	57	60	56	57	54
431	64	58	62	59	59	60	56	60	68	58	60	61	54	63	59	55	58	60	60	57	57	62	57	58	62	60	61	58	63	57	59	56	64	61	63	58	60	56	59	58	61	60	61	60	59	61	60	61	61	58	64	60	59	56	56	52	62	62	63	61	64	64	61	54
431	63	62	64	60	58	60	56	58	67	50	62	55	57	57	56	52	60	63	58	58	53	60	59	59	58	59	52	59	56	56	56	53	60	59	55	57	56	58	58	59	56	59	56	55	59	57	54	55	58	58	53	58	55	55	54	52	59	55	56	62	58	57	60	56
431	68	58	62	59	59	57	58	56	63	59	58	59	57	58	57	52	60	59	54	55	53	53	53	53	61	56	53	57	54	54	52	53	60	58	53	56	53	54	54	53	53	54	56	54	54	54	52	52	60	54	56	55	52	54	52	49	58	59	51	58	54	57	52	56
430	59	55	55	55	54	56	50	50	60	55	50	48	50	52	52	49	56	54	50	50	47	53	48	49	60	52	51	51	50	49	50	50	58	52	49	48	50	48	48	50	53	51	51	47	49	50	50	51	55	52	51	52	48	49	48	51	59	54	52	53	53	50	53	50
430	58	58	59	60	55	57	57	57	61	55	58	54	57	59	54	47	59	55	56	54	55	56	56	57	59	55	54	57	54	59	55	55	61	55	57	55	55	54	56	54	60	58	56	56	54	54	54	56	56	56	56	59	55	56	53	58	60	60	61	59	56	58	62	52
429	62	54	56	58	54	57	59	53	61	57	53	56	56	60	55	53	62	59	56	54	55	54	58	54	59	56	52	53	55	54	57	56	57	59	57	56	53	58	55	53	62	56	57	54	57	57	58	57	55	55	56	56	57	56	52	57	55	53	59	56	56	55	57	54
430	66	60	65	62	63	59	60	57	70	63	60	56	58	60	60	53	61	57	59	57	55	55	57	57	63	54	57	51	55	56	55	51	59	59	56	54	55	56	57	55	61	57	57	57	57	56	56	59	58	53	54	55	56	56	54	54	54	56	60	60	59	53	55	56
429	64	56	59	59	58	55	57	53	63	58	55	53	55	61	57	56	58	57	57	53	54	52	57	54	55	56	53	52	54	53	58	54	59	58	56	52	56	51	55	50	54	55	53	56	55	58	55	56	54	55	55	54	57	56	55	57	54	54	58	57	54	58	55	54
429	65	58	66	59	59	63	62	60	66	59	62	62	60	63	61	60	60	60	58	60	56	63	59	60	62	63	60	61	58	60	59	62	64	62	62	61	60	59	62	59	64	57	61	58	61	61	60	59	58	60	61	63	61	60	60	59	53	64	59	61	63	64	61	58
430	66	64	67	63	63	62	63	62	65	63	62	64	61	64	61	58	64	66	62	65	58	63	63	59	64	60	62	60	63	60	64	59	65	67	62	63	62	62	68	60	65	64	62	60	63	63	64	62	66	64	59	67	60	62	60	59	61	62	58	64	62	64	63	62
430	71	71	70	64	60	66	62	61	64	63	63	61	60	65	62	57	65	62	62	62	60	63	64	61	64	60	61	59	60	58	62	59	65	59	65	63	60	59	65	60	65	63	60	63	63	68	62	64	62	63	61	63	62	65	59	59	61	61	66	67	65	63	57	62
430	63	61	64	64	62	62	59	63	63	59	59	58	58	63	62	59	63	60	57	58	57	60	61	61	61	58	59	59	61	58	58	57	65	65	60	61	60	59	60	61	63	60	59	61	58	61	61	61	64	57	60	61	60	59	59	57	58	61	63	63	62	60	59	59
429	66	63	63	63	60	64	70	71	66	59	62	63	59	62	73	81	61	60	59	60	59	63	61	65	66	58	59	55	58	61	60	61	62	59	60	56	59	60	59	56	63	57	62	59	59	58	58	57	58	57	56	59	62	59	56	58	58	59	57	64	57	60	59	55
