Single subject; 1 foot; indoors
==========
438	68	71	71	69	67	71	67	67	67	68	62	73	68	71	64	67	66	66	67	80	82	75	67	69	68	65	70	94	99	83	68	66	70	68	70	98	101	88	71	65	69	70	72	93	97	80	68	66	73	81	77	82	80	75	71	67	82	83	81	86	82	79	82	63
436	68	69	72	68	65	67	69	69	68	63	69	71	71	68	67	64	69	67	70	85	84	70	70	67	68	63	69	94	100	76	70	61	71	69	74	99	98	80	68	65	65	70	73	92	92	79	69	69	76	80	80	79	81	75	75	69	80	85	83	89	81	79	84	68
436	70	63	67	67	67	68	68	66	70	62	63	69	66	68	65	63	63	67	65	72	83	74	67	66	66	64	70	88	98	88	68	65	68	66	69	90	99	92	72	67	68	66	64	86	96	87	70	66	75	80	74	83	82	79	72	68	80	86	78	90	82	79	84	67
436	70	66	65	67	65	69	65	66	68	63	66	75	73	68	66	64	67	64	71	92	91	73	67	64	68	64	73	95	94	75	66	61	70	69	71	88	86	75	66	64	69	74	77	74	77	76	66	63	83	82	81	84	81	78	76	67	83	83	83	86	83	85	87	67
435	65	66	66	70	64	68	63	66	67	64	62	69	65	71	63	64	67	63	62	66	73	81	71	70	69	63	67	66	94	96	84	67	71	62	68	71	99	99	88	70	62	69	67	74	94	97	82	71	67	76	80	85	80	79	72	72	85	86	86	83	82	77	82	77
435	67	70	72	72	76	75	71	71	68	69	70	75	83	81	72	69	68	71	72	85	102	97	81	70	70	70	68	87	103	103	79	75	74	75	76	90	98	101	84	74	73	74	78	82	90	88	77	73	83	87	83	88	84	80	80	76	85	87	85	91	86	88	86	78
435	75	70	72	73	72	74	69	67	69	70	76	83	78	75	68	70	73	74	88	102	93	74	68	68	74	72	94	103	100	74	67	69	75	74	93	102	98	78	69	68	74	78	82	92	85	78	72	65	84	81	84	85	79	80	81	65	89	83	86	87	91	86	88	68
436	71	70	70	71	68	71	67	65	69	66	71	73	69	75	69	68	68	70	72	81	89	78	71	71	68	69	73	96	101	88	69	69	72	71	75	97	104	92	76	70	70	68	74	85	93	83	73	71	76	83	81	85	82	79	78	69	83	87	84	90	86	87	82	78
434	70	74	72	73	74	74	73	76	77	71	74	70	72	76	72	74	69	73	71	75	91	85	71	73	70	73	70	84	103	100	76	75	73	70	75	89	100	101	78	72	72	70	71	81	94	89	75	72	75	77	80	84	84	80	81	78	84	85	90	91	89	87	92	90
435	71	73	75	78	73	75	72	72	75	74	73	76	75	79	74	73	70	75	77	81	85	75	74	76	78	74	78	96	106	85	75	73	74	79	80	104	107	96	75	73	71	73	77	94	100	88	76	72	79	76	82	86	85	82	78	73	82	93	87	93	90	91	91	83
