single subject; eight feet; indoors
==========
482	69	65	71	72	72	73	69	71	72	67	71	70	69	70	72	67	72	71	73	68	67	68	71	68	75	71	71	71	81	71	69	67	78	75	75	81	85	79	71	70	72	75	73	84	83	76	70	67	77	69	71	80	80	69	71	66	67	69	72	70	74	69	67	68
482	70	68	70	72	72	75	68	72	71	71	68	69	67	72	72	66	71	71	73	67	67	70	73	69	74	73	68	67	82	70	70	65	72	73	70	75	83	74	70	68	72	70	75	80	82	74	72	68	72	69	69	73	77	68	66	67	68	68	66	74	71	68	72	64
482	68	67	70	70	69	73	70	66	67	70	68	68	64	70	70	69	70	67	67	64	64	66	65	65	71	69	67	70	78	66	65	68	73	73	71	76	80	72	69	66	69	70	72	80	85	73	68	70	74	72	71	77	73	66	65	63	71	68	63	70	73	67	65	64
482	68	66	70	69	70	73	72	67	67	64	67	68	66	70	67	70	68	71	67	69	64	72	72	67	69	67	70	68	77	64	65	66	72	73	72	78	83	71	70	69	74	72	75	79	81	71	69	65	70	72	70	74	75	68	68	65	71	70	68	73	72	68	63	68
482	70	66	74	69	72	73	72	67	70	64	70	64	67	70	70	67	72	73	68	64	66	69	69	65	72	68	69	68	75	66	67	66	72	71	70	77	82	70	67	66	72	70	69	80	79	72	69	68	75	70	71	75	77	69	65	68	72	68	69	74	74	68	63	62
482	71	66	72	71	69	74	70	67	69	65	68	67	65	71	69	64	70	68	69	66	65	68	66	67	72	69	70	68	80	68	66	70	72	72	70	78	84	74	66	70	71	72	72	82	82	75	67	71	73	70	72	73	72	64	64	66	69	69	68	72	73	68	66	63
482	68	71	71	72	70	76	69	69	69	69	70	67	66	73	70	69	69	69	70	68	64	66	68	70	71	69	69	66	83	66	66	66	73	71	72	73	83	74	71	68	70	70	73	77	83	71	71	70	73	66	70	75	77	71	68	68	71	73	72	74	75	68	67	66
482	71	67	66	69	73	73	71	67	70	69	69	70	69	70	69	68	70	73	67	67	64	70	69	69	75	71	69	68	76	70	68	70	77	70	71	74	86	69	71	67	76	74	74	81	83	74	71	69	74	69	71	75	78	68	66	68	71	73	73	75	73	71	70	68
483	71	68	70	70	74	74	73	67	74	68	70	70	66	72	68	72	71	70	67	69	67	69	68	69	75	68	72	68	79	68	70	67	73	73	74	81	85	71	72	67	72	73	71	83	83	75	71	70	75	71	71	77	77	70	71	68	76	73	68	75	74	71	65	70
482	72	65	68	67	70	72	70	69	68	65	64	68	64	67	69	66	66	73	69	65	64	69	67	69	74	72	69	71	81	67	66	71	73	71	70	78	82	74	70	70	71	69	74	80	82	72	68	71	72	68	71	75	74	71	64	65	76	73	71	70	74	70	69	66
483	70	71	70	69	75	74	71	72	75	68	71	68	70	72	73	68	68	73	71	73	67	68	68	70	72	70	69	75	75	69	70	72	76	73	75	86	83	72	73	66	76	74	73	81	83	73	70	71	75	71	72	80	79	71	72	68	73	71	72	73	78	70	68	65
482	73	71	72	68	73	75	70	66	72	65	70	69	69	72	69	68	68	69	68	66	68	68	68	68	71	72	68	67	74	69	68	65	73	71	70	73	84	76	70	70	70	69	68	73	81	75	69	69	75	74	70	77	78	73	67	71	66	68	67	74	76	67	69	65
482	66	65	67	69	69	76	67	67	69	64	66	67	64	68	67	62	70	68	66	66	64	65	68	65	74	66	70	66	80	64	69	66	73	71	69	75	81	69	67	64	70	69	69	78	80	70	68	69	68	67	68	74	72	71	65	66	73	71	70	69	75	69	68	63
482	71	64	65	70	71	74	70	69	69	65	65	66	67	71	67	64	72	70	67	65	62	66	63	65	74	68	67	67	75	64	64	66	70	69	70	80	82	72	68	68	68	70	66	78	79	72	65	66	69	68	68	74	71	70	67	66	73	70	69	68	75	67	64	62
482	69	66	69	69	63	70	68	68	74	68	65	68	65	69	67	66	71	72	68	67	72	67	69	68	72	69	66	75	79	70	68	69	74	73	72	76	82	74	71	69	70	73	69	76	74	72	68	70	76	67	69	70	72	68	65	67	75	67	69	72	70	70	70	67
482	70	69	70	70	69	70	67	69	69	68	66	65	65	70	68	69	71	72	67	67	69	67	68	67	73	72	74	74	83	69	69	69	71	71	70	75	81	72	70	63	70	75	70	77	77	71	65	67	69	70	69	75	68	69	66	66	81	73	68	72	72	70	71	69
482	70	65	69	68	68	68	71	67	72	66	70	68	64	69	67	63	69	73	70	68	70	67	68	67	68	67	68	76	81	66	68	67	77	75	72	80	81	73	73	69	72	69	70	80	74	72	69	69	77	74	72	74	70	68	70	66	74	71	73	69	71	69	70	68
481	69	65	70	66	68	69	67	68	73	65	70	64	69	69	66	66	71	70	70	66	72	67	67	66	75	69	67	76	84	68	67	66	72	70	72	77	82	72	69	67	70	71	70	77	71	71	69	69	72	69	70	72	71	68	65	66	73	69	70	69	71	70	68	64
482	69	67	70	68	70	71	67	68	69	69	68	70	65	68	64	67	72	69	67	69	70	68	67	69	74	70	69	76	81	68	66	67	74	69	70	77	82	67	72	67	74	70	70	76	78	71	67	66	70	72	70	74	68	69	64	67	73	72	70	71	70	71	67	67
481	69	67	69	68	68	70	68	67	71	67	66	69	66	69	67	63	69	70	71	70	66	70	66	68	69	71	67	73	79	71	67	67	72	70	74	74	81	76	73	65	71	70	70	69	76	69	73	67	69	68	67	71	72	66	63	63	69	72	67	72	68	68	64	69
482	68	70	72	67	69	73	67	70	71	66	70	63	68	70	69	63	71	72	69	69	70	68	68	71	70	70	68	74	77	69	70	70	72	73	72	78	82	73	68	69	71	70	72	73	75	72	71	66	70	71	71	73	69	69	66	69	73	70	69	67	71	66	69	64
482	68	68	70	69	68	74	65	71	72	68	71	69	66	71	69	67	72	69	70	68	74	67	70	71	72	72	68	74	81	67	70	68	74	72	69	79	83	71	71	67	74	72	69	73	79	73	66	70	75	69	72	76	72	68	66	67	71	72	67	72	67	71	67	69
482	72	69	75	72	70	75	71	71	73	70	68	71	68	75	69	72	71	72	73	71	72	68	69	68	75	72	70	76	84	70	70	66	77	76	73	79	86	77	70	68	71	73	74	77	84	72	71	71	73	71	72	74	77	68	68	69	72	70	67	74	72	72	69	69
482	73	73	74	72	72	72	72	74	75	68	71	70	70	69	68	67	73	76	70	72	76	70	71	70	77	74	74	77	84	69	72	69	74	76	73	87	84	77	71	72	73	71	75	77	80	72	73	69	74	76	72	75	74	73	70	70	75	72	70	76	74	73	70	69
482	75	67	69	71	69	75	67	68	72	67	71	71	67	73	67	65	74	72	72	69	75	68	71	69	79	69	71	77	86	74	71	68	76	75	72	83	86	75	72	73	73	71	73	78	81	74	71	72	73	71	72	75	75	69	69	65	73	73	73	75	76	74	72	69
