Three subjects; indoors; 3 feet
==========
465	67	72	72	68	69	76	77	78	76	69	71	72	70	76	81	75	74	74	75	78	73	77	97	89	83	86	80	93	79	73	98	87	83	100	78	96	86	76	87	83	91	101	93	89	95	85	90	87	89	93	92	93	92	85	83	89	90	89	94	95	95	89	91	87
465	69	68	73	68	72	75	76	76	76	69	70	72	73	76	78	76	70	74	73	81	69	80	94	84	80	86	79	94	78	75	98	87	86	98	83	96	88	77	88	86	89	98	93	94	96	86	87	91	89	93	95	94	94	85	85	88	86	93	95	94	95	86	89	90
465	71	69	71	73	73	72	78	79	73	74	70	72	70	79	77	77	72	75	75	82	74	76	100	90	78	86	78	93	82	74	96	90	86	102	80	94	89	76	84	84	86	100	94	91	92	83	89	87	92	94	93	94	93	85	85	87	93	95	93	95	96	87	89	89
465	68	69	69	71	69	72	73	74	73	69	68	71	70	72	79	75	71	73	72	78	72	74	93	89	76	86	77	94	75	72	94	90	80	98	83	96	89	74	88	82	90	100	95	92	97	85	88	88	91	90	93	95	94	89	84	88	82	94	90	96	91	84	89	90
465	69	67	71	72	71	72	76	75	70	70	69	72	70	74	74	71	74	73	74	80	71	71	94	85	78	88	76	92	78	70	94	86	81	100	81	97	89	74	85	83	86	101	94	91	89	88	86	92	89	91	92	95	95	87	88	86	82	90	94	95	92	84	85	91
465	69	72	70	71	71	74	76	77	72	69	73	69	71	71	76	76	70	76	74	82	72	72	94	91	79	88	74	92	79	71	92	92	86	96	85	97	86	77	87	82	87	95	95	91	96	85	90	88	90	93	94	96	95	89	86	87	87	92	95	95	94	88	88	92
465	72	72	75	71	72	74	78	75	74	74	75	72	74	74	74	77	73	72	75	82	72	73	89	93	79	85	75	92	79	75	93	93	87	98	85	96	90	76	84	90	86	99	92	93	94	84	90	85	91	94	94	96	95	89	89	90	94	92	94	93	95	82	91	87
465	71	66	74	74	74	76	79	79	74	68	71	71	70	71	74	75	71	76	71	82	69	74	85	93	79	89	78	96	81	72	92	93	83	101	86	101	91	77	86	90	89	103	94	93	97	88	89	90	92	94	94	97	96	85	91	87	84	96	95	94	91	87	90	90
465	72	71	76	73	74	74	79	79	74	70	77	75	75	76	79	81	76	77	76	84	75	73	93	94	79	94	79	97	80	73	89	93	84	102	88	96	91	77	86	85	89	102	101	92	97	86	88	87	95	97	96	97	95	87	87	84	89	96	94	95	96	87	90	90
466	70	70	74	71	72	73	78	76	70	75	70	73	73	76	78	81	76	73	74	81	73	74	94	91	80	88	79	93	81	73	91	94	87	101	85	98	91	75	82	85	87	102	97	93	97	83	90	89	91	95	94	98	94	85	88	85	89	90	94	92	89	86	88	90
